50,51,49,50,51,51,51,50,52,53,51,50,51,50,49,50,48,50,55,39,40,41,42,36,37,36,35,36,35,34,33,34,33,32,30,31,31,29,27,28,29,26,24,25,24,23,47,37,38,37,36,35,34,35,36,37,38,31,32,33,34,35,28,29,30,31,32,25,26,27,28,29,22,23,24,25,26,21,22,21,20,18,17,18,17,15,14,15,14,12,13,12,11,9,10,9,8,6,7,6,5,3,2,1,0,6,7,6,5,9,10,9,8,19,20,21,22,23,16,17,18,19,20,13,14,15,16,17,10,11,12,13,14,7,8,9,10,11,4,5,6,7,8,1,2,3,4,5,4,5,6,7,8,7,8,9,10,11,
50,51,49,50,51,51,51,50,52,53,51,50,51,53,53,54,52,54,55,40,41,42,43,37,38,38,39,36,37,38,33,34,35,36,30,31,32,33,27,28,29,30,24,25,26,27,53,43,44,43,42,41,40,41,42,43,44,37,38,39,40,41,34,35,36,37,38,31,32,33,34,35,28,29,30,31,32,21,22,23,24,18,19,20,21,15,16,17,18,12,13,14,15,9,10,11,12,6,7,8,9,3,4,5,6,0,1,2,3,3,4,5,6,25,26,27,28,29,22,23,24,25,26,19,20,21,22,23,16,17,18,19,20,13,14,15,16,17,10,11,12,13,14,7,8,9,10,11,4,5,6,7,8,7,8,9,10,11,
51,52,50,51,52,52,52,51,53,54,52,51,52,54,54,55,53,55,54,41,42,43,44,38,39,39,40,37,38,39,34,35,36,37,31,32,33,34,28,29,30,31,25,26,27,28,52,42,43,42,41,40,39,40,41,42,43,36,37,38,39,40,33,34,35,36,37,30,31,32,33,34,27,28,29,30,31,22,23,24,25,19,20,21,22,16,17,18,19,13,14,15,16,10,11,12,13,7,8,9,10,4,5,6,7,1,0,1,2,4,5,6,7,24,25,26,27,28,21,22,23,24,25,18,19,20,21,22,15,16,17,18,19,12,13,14,15,16,9,10,11,12,13,6,7,8,9,10,3,4,5,6,7,6,7,8,9,10,
52,53,51,52,53,53,53,52,54,55,53,52,53,54,53,54,52,54,57,42,43,44,45,39,40,40,39,38,39,38,35,36,37,36,32,33,34,33,29,30,31,30,26,27,28,27,51,41,42,41,40,39,38,39,40,41,42,35,36,37,38,39,32,33,34,35,36,29,30,31,32,33,26,27,28,29,30,23,24,25,24,20,19,22,21,17,16,19,18,14,15,16,15,11,12,13,12,8,9,10,9,5,6,7,6,2,1,0,1,5,6,7,6,23,24,25,26,27,20,21,22,23,24,17,18,19,20,21,14,15,16,17,18,11,12,13,14,15,8,9,10,11,12,5,6,7,8,9,2,3,4,5,6,5,6,7,8,9,
53,54,52,53,54,54,54,53,53,54,52,51,52,53,52,53,51,53,58,43,44,45,46,40,41,39,38,39,38,37,36,37,36,35,33,34,34,32,30,31,32,29,27,28,27,26,50,40,41,40,39,38,37,38,39,40,41,34,35,36,37,38,31,32,33,34,35,28,29,30,31,32,25,26,27,28,29,24,25,24,23,21,20,21,20,18,17,18,17,15,16,15,14,12,13,12,11,9,10,9,8,6,7,6,5,3,2,1,0,6,7,6,5,22,23,24,25,26,19,20,21,22,23,16,17,18,19,20,13,14,15,16,17,10,11,12,13,14,7,8,9,10,11,4,5,6,7,8,1,2,3,4,5,4,5,6,7,8,
53,54,52,53,54,54,54,53,55,56,54,53,54,56,56,57,55,57,58,43,44,45,46,40,41,41,42,39,40,41,36,37,38,39,33,34,35,36,30,31,32,33,27,28,29,30,56,46,47,46,45,44,43,44,45,46,47,40,41,42,43,44,37,38,39,40,41,34,35,36,37,38,31,32,33,34,35,24,25,26,27,21,22,23,24,18,19,20,21,15,16,17,18,12,13,14,15,9,10,11,12,6,7,8,9,3,4,5,6,0,1,2,3,28,29,30,31,32,25,26,27,28,29,22,23,24,25,26,19,20,21,22,23,16,17,18,19,20,13,14,15,16,17,10,11,12,13,14,7,8,9,10,11,4,5,6,7,8,
54,55,53,54,55,55,55,54,56,57,55,54,55,57,57,58,56,58,57,44,45,46,47,41,42,42,43,40,41,42,37,38,39,40,34,35,36,37,31,32,33,34,28,29,30,31,55,45,46,45,44,43,42,43,44,45,46,39,40,41,42,43,36,37,38,39,40,33,34,35,36,37,30,31,32,33,34,25,26,27,28,22,23,24,25,19,20,21,22,16,17,18,19,13,14,15,16,10,11,12,13,7,8,9,10,4,5,6,7,1,0,1,2,27,28,29,30,31,24,25,26,27,28,21,22,23,24,25,18,19,20,21,22,15,16,17,18,19,12,13,14,15,16,9,10,11,12,13,6,7,8,9,10,3,4,5,6,7,
55,56,54,55,56,56,56,55,57,58,56,55,56,57,56,57,55,57,60,45,46,47,48,42,43,43,42,41,42,41,38,39,40,39,35,36,37,36,32,33,34,33,29,30,31,30,54,44,45,44,43,42,41,42,43,44,45,38,39,40,41,42,35,36,37,38,39,32,33,34,35,36,29,30,31,32,33,26,27,28,27,23,22,25,24,20,19,22,21,17,18,19,18,14,15,16,15,11,12,13,12,8,9,10,9,5,6,7,6,2,1,0,1,26,27,28,29,30,23,24,25,26,27,20,21,22,23,24,17,18,19,20,21,14,15,16,17,18,11,12,13,14,15,8,9,10,11,12,5,6,7,8,9,2,3,4,5,6,
