6,6,4,4,5,4,4,3,3,3,2,1,2,2,1,2,0,2,1,13,14,13,12,16,17,16,15,19,20,17,19,20,19,18,22,23,22,21,25,26,25,24,28,29,28,27,1,11,12,13,12,11,14,15,16,15,14,17,18,19,18,17,21,22,23,22,21,24,25,26,25,24,27,28,29,28,27,31,32,31,30,34,35,34,33,37,38,37,36,40,41,40,39,43,44,43,42,46,47,46,45,49,50,49,48,52,53,52,51,55,56,55,54,30,31,32,31,30,33,34,35,34,33,36,37,38,37,36,39,40,41,40,39,42,43,44,43,42,45,46,47,46,45,48,49,50,49,48,51,52,53,52,51,54,55,56,55,54,
6,7,7,5,5,4,4,6,4,3,5,4,3,2,2,1,2,0,1,15,16,15,14,18,19,18,17,21,22,19,21,22,21,20,24,25,24,23,27,28,27,26,30,31,30,29,3,13,14,13,12,11,16,17,16,15,14,19,20,19,18,17,23,24,23,22,21,26,27,26,25,24,29,30,29,28,27,33,34,33,32,36,37,36,35,39,40,39,38,42,43,42,41,45,46,45,44,48,49,48,47,51,52,51,50,54,55,54,53,57,58,57,56,32,33,32,31,30,35,36,35,34,33,38,39,38,37,36,41,42,41,40,39,44,45,44,43,42,47,48,47,46,45,50,51,50,49,48,53,54,53,52,51,56,57,56,55,54,
7,8,5,5,6,5,5,4,4,4,3,3,3,3,2,2,1,1,0,15,16,16,15,18,19,19,18,21,22,22,21,24,25,25,24,27,28,28,27,30,31,31,30,33,34,34,2,12,13,12,11,10,15,16,15,14,13,18,19,18,17,16,21,22,21,20,19,24,25,24,23,22,27,28,27,26,25,34,33,36,37,37,36,39,40,40,39,42,43,43,42,45,46,46,45,48,49,49,48,51,52,52,51,54,55,55,54,57,58,58,57,60,61,30,31,30,29,28,33,34,33,32,31,36,37,36,35,34,39,40,39,38,37,42,43,42,41,40,45,46,45,44,43,48,49,48,47,46,51,52,51,50,49,54,55,54,53,52,
11,12,10,11,12,12,12,11,13,14,12,13,14,14,14,15,13,15,15,0,1,2,3,3,4,5,6,6,7,8,6,7,8,9,9,10,11,12,12,13,14,15,15,16,17,18,14,4,5,6,7,8,7,8,9,10,11,10,11,12,13,14,13,14,15,16,17,16,17,18,19,20,19,20,21,22,23,18,19,20,21,21,22,23,24,24,25,26,27,27,28,29,30,30,31,32,33,33,34,35,36,36,37,38,39,40,41,42,43,43,44,45,46,22,23,24,25,26,25,26,27,28,29,28,29,30,31,32,31,32,33,34,35,34,35,36,37,38,37,38,39,40,41,40,41,42,43,44,43,44,45,46,47,46,47,48,49,50,
12,13,11,12,13,13,13,12,14,15,13,14,15,15,15,16,14,16,16,1,0,1,2,4,5,4,5,7,8,8,7,8,9,10,10,11,12,13,13,14,15,16,16,17,18,19,13,3,4,5,6,7,6,7,8,9,10,9,10,11,12,13,12,13,14,15,16,15,16,17,18,19,18,19,20,21,22,19,20,21,22,22,23,24,25,25,26,27,28,28,29,30,31,31,32,33,34,34,35,36,37,37,38,39,40,41,42,43,44,44,45,46,47,21,22,23,24,25,24,25,26,27,28,27,28,29,30,31,30,31,32,33,34,33,34,35,36,37,36,37,38,39,40,39,40,41,42,43,42,43,44,45,46,45,46,47,48,49,
13,14,12,13,14,14,14,13,15,16,14,13,14,15,14,15,13,15,16,2,1,0,1,5,4,3,4,7,8,7,8,9,10,11,11,12,13,14,14,15,16,17,17,18,19,20,12,2,3,4,5,6,5,6,7,8,9,8,9,10,11,12,11,12,13,14,15,14,15,16,17,18,17,18,19,20,21,20,21,22,23,23,24,25,26,26,27,28,29,29,30,31,32,32,33,34,35,35,36,37,38,38,39,40,41,42,43,44,45,45,46,47,48,20,21,22,23,24,23,24,25,26,27,26,27,28,29,30,29,30,31,32,33,32,33,34,35,36,35,36,37,38,39,38,39,40,41,42,41,42,43,44,45,44,45,46,47,48,
14,15,13,14,15,15,15,14,14,15,13,12,13,14,13,14,12,14,15,3,2,1,0,6,5,4,5,8,9,8,9,10,11,12,12,13,14,15,15,16,17,18,18,19,20,21,11,1,2,3,4,5,4,5,6,7,8,7,8,9,10,11,10,11,12,13,14,13,14,15,16,17,16,17,18,19,20,21,22,23,24,24,25,26,27,27,28,29,30,30,31,32,33,33,34,35,36,36,37,38,39,39,40,41,42,43,44,45,46,46,47,48,49,19,20,21,22,23,22,23,24,25,26,25,26,27,28,29,28,29,30,31,32,31,32,33,34,35,34,35,36,37,38,37,38,39,40,41,40,41,42,43,44,43,44,45,46,47,
14,15,13,14,15,15,15,14,16,17,15,16,17,17,17,18,16,18,18,3,4,5,6,0,1,2,3,3,4,5,3,4,5,6,6,7,8,9,9,10,11,12,12,13,14,15,17,7,8,9,10,11,4,5,6,7,8,7,8,9,10,11,10,11,12,13,14,13,14,15,16,17,16,17,18,19,20,15,16,17,18,18,19,20,21,21,22,23,24,24,25,26,27,27,28,29,30,30,31,32,33,33,34,35,36,37,38,39,40,40,41,42,43,19,20,21,22,23,22,23,24,25,26,25,26,27,28,29,28,29,30,31,32,31,32,33,34,35,34,35,36,37,38,37,38,39,40,41,40,41,42,43,44,43,44,45,46,47,
